tf_idx,target_idx,label
6085,7414,1
12322,12592,0
10389,9219,1
11833,3693,1
11732,6826,0
6672,2608,1
12275,6394,0
10620,10496,0
10618,531,0
2957,4292,1
3133,11082,1
1345,102,1
6138,2195,0
7252,8646,1
2958,8644,0
6085,3294,1
4314,9491,0
10167,3204,0
9735,5882,1
4668,1331,1
9033,10876,0
4314,6499,1
12184,12584,0
5933,8962,0
10500,11773,1
5667,5587,0
8999,2554,0
4622,9847,0
6544,1346,1
4858,12404,0
2921,6659,1
4304,10905,0
12135,3247,0
8987,1427,1
8425,1539,0
6672,687,1
3133,23,1
669,10979,1
423,2,0
6085,4608,1
11833,936,1
10166,12185,1
11833,10155,1
2957,5900,1
3749,2886,0
6370,3199,0
3135,2518,0
564,12446,0
9925,4530,1
9916,11031,1
9735,11984,0
5837,1391,0
6657,533,0
2281,8643,1
12118,1323,1
3748,5003,0
4668,11901,0
2283,11786,0
7251,7409,1
423,2632,1
3135,10228,1
6683,2194,1
2540,3468,0
2957,4749,1
2282,9731,0
4314,8935,1
3078,554,1
2980,4541,1
9916,12220,0
10499,592,1
2281,50,1
3781,10037,0
707,4653,1
6085,359,1
6085,8747,1
9925,268,1
12134,7223,0
8601,3432,0
4253,1668,0
9913,303,0
8986,9373,0
4312,2885,0
5834,4726,1
2392,11951,1
3748,5359,0
6370,11674,0
564,9056,0
12378,192,1
10590,6973,0
2957,7439,1
9932,9441,0
10167,4872,0
6682,3300,1
5835,8697,0
6867,7896,0
6673,10961,1
10618,4928,0
7384,6793,0
3133,977,1
12378,7663,1
12134,4951,0
9925,8187,1
2284,2576,0
9925,1772,1
3135,5780,1
2979,4425,0
6370,495,0
3135,10712,1
6661,5284,0
12134,5086,0
2282,2690,0
6815,6515,0
6275,6421,0
9996,3383,0
9932,7637,1
2989,3183,0
7048,10542,1
669,8101,1
6661,10932,0
2921,3612,1
2972,6120,0
12184,5082,0
11833,11673,1
6383,3906,1
9925,6864,1
4142,7975,1
4615,5798,0
7958,9216,1
8987,6558,0
9734,3712,0
10066,430,1
6663,7146,0
3748,11271,0
9995,10046,1
6378,10186,0
8425,2105,0
8036,5766,0
10168,1335,0
3749,7651,0
9922,10919,0
2281,7272,1
5837,3909,0
7250,5723,0
2957,2300,1
6138,4618,0
2281,10035,1
6374,11895,0
7842,8192,1
10590,8923,1
8986,1765,1
6085,5793,1
3133,11795,1
6863,2332,0
3522,4854,0
3670,618,0
12324,1514,0
6661,8521,1
6275,9377,0
2288,6783,1
6664,12762,1
3787,250,0
3133,2844,1
11077,12447,0
10500,9926,1
4304,4154,1
2988,3903,1
5930,5844,1
6815,1687,0
3683,11180,0
2281,11159,1
2283,10211,0
12184,3578,1
9806,1415,0
4308,10427,0
9995,3485,1
2281,6431,1
9913,4393,1
7048,10256,0
5947,142,1
10462,120,0
2281,5752,1
2284,10862,0
10167,3468,0
2393,12417,0
8425,6549,1
12383,302,0
4308,4906,0
5707,8429,0
9916,8373,1
5930,10320,1
3137,2904,0
7958,2472,1
2286,580,0
8425,3314,0
742,5758,1
6085,2979,1
4625,8605,0
9916,5710,1
6672,1799,1
2556,6542,0
2288,8397,1
9734,5914,1
8987,12046,0
2281,1184,1
12366,4343,0
4313,1605,0
7840,10830,0
6374,10702,1
7842,11512,0
2554,8915,0
7833,693,0
11078,1457,0
2281,9617,1
6138,10656,0
12275,11539,0
6085,11029,1
9916,7348,1
6085,7024,1
4538,1030,0
2281,4309,1
3191,946,0
6683,10811,1
2392,8522,0
2554,11951,1
8999,7554,0
12275,6558,0
7251,1525,0
2349,10047,1
2392,11958,0
5947,10661,1
7958,2294,1
2959,10167,1
3258,9663,0
7842,7723,1
12162,6138,1
7830,10753,1
564,7709,0
12184,10443,0
687,8710,0
4314,7805,1
11732,11040,1
8036,11565,0
6085,6534,1
6085,8009,1
6275,11237,0
10527,8681,1
6085,2499,1
423,12199,1
4313,4457,0
6374,9636,1
6378,1408,0
6853,10497,0
6754,6383,1
9916,1757,1
6378,7863,0
2957,9264,1
2960,8967,1
9805,11833,1
7840,1705,1
2349,11637,0
9448,703,1
2960,479,1
2281,9734,1
2977,12754,0
3135,12054,0
6442,5829,0
3781,1842,0
3787,7316,1
6383,4240,0
5837,9194,1
12162,4747,1
742,1919,0
7612,2537,0
6374,2107,0
9913,5566,1
6856,2243,1
9916,621,1
11078,10555,1
3133,10700,1
2989,2051,0
1829,396,1
4304,410,1
9806,147,1
10618,5147,0
6682,11876,1
6085,11783,1
6858,12265,1
2288,628,0
3135,2896,0
4304,10502,1
12272,1431,0
423,235,1
7250,11079,0
4623,4401,0
3133,9213,1
3135,10298,1
6085,4242,1
2989,9129,1
9995,8003,0
6672,711,1
6085,2235,1
6672,3743,1
10462,11771,1
7958,9430,1
12378,8000,1
7833,1769,0
2556,2015,0
2957,6875,1
6862,2322,1
3586,6929,0
3522,11276,0
2392,572,0
3133,7347,1
3774,4729,0
11077,1904,1
5930,9906,1
10650,4369,0
6658,85,1
6542,7523,0
7830,6180,0
2967,7937,0
2957,3698,1
4625,1574,1
11529,7196,0
2957,2120,1
6383,4744,1
9930,3765,1
6138,11307,0
4421,12732,0
2349,2851,0
3133,10804,1
10389,4873,1
2284,2285,1
2980,11768,0
9922,4806,1
6670,6618,0
12595,9163,0
4857,1996,0
8036,1179,0
12124,9451,0
10462,7529,1
6085,11371,1
12135,9308,0
6085,8647,0
6658,11066,0
10389,10502,1
10462,869,0
3133,8721,0
5711,12119,0
5707,8899,0
6085,6223,1
2991,10873,0
10590,7051,1
6085,5701,1
7612,7147,0
12662,10870,0
5712,5568,0
9996,4312,1
2281,12180,1
12366,2450,0
423,6543,1
3258,3977,1
2540,9609,0
6085,11860,1
6856,3152,1
11733,12437,1
566,10459,1
4623,12073,1
7841,11642,0
12351,8168,0
2281,3729,1
10169,3370,0
2987,1336,1
2537,3426,0
2554,4872,1
9913,6995,0
6383,8425,1
9916,9900,1
3133,8648,1
10462,7053,0
7842,11407,1
11733,3367,0
3135,443,1
3133,4507,1
10590,12440,1
4625,1990,0
6383,3860,1
9734,8116,0
7252,12318,0
10502,7994,0
565,11391,0
6378,12434,0
3683,745,0
9816,12023,0
6862,7300,0
6661,10523,0
2560,2569,0
4668,10563,1
6138,12320,0
3133,10393,1
12118,7199,1
2553,10462,0
9932,2042,0
2957,521,1
3258,9831,0
6815,8860,0
7251,6511,0
10166,1922,1
9995,5700,1
9734,1445,1
3133,10942,1
6682,9437,1
6862,6887,1
2991,7639,1
2281,9246,1
3133,787,1
2283,8796,1
4625,3055,1
12124,11154,0
1829,6630,0
2392,11855,1
8600,4290,1
5947,11347,0
2987,8229,1
12184,172,0
7842,9127,0
4421,1197,1
2957,5526,1
12272,12081,0
3787,3015,1
6383,2849,1
5712,6230,0
6383,2757,1
564,9417,0
7048,10352,0
687,10738,0
6664,6548,1
3749,10238,0
8986,2173,1
12118,9745,0
12366,10478,1
6085,9593,1
6670,8297,0
9995,4148,1
12564,9059,1
11732,3943,1
3258,4847,0
6672,10701,0
4858,7095,0
8575,1608,1
4857,2707,0
6682,2844,1
3847,6172,0
11077,2026,0
10503,3431,0
423,8049,1
2507,11686,0
4613,9858,0
6383,2376,1
9455,3335,0
10389,11418,1
9924,9771,0
3135,4174,1
6856,4206,0
12272,5710,0
742,3648,1
6085,610,1
8986,1448,0
6672,4777,0
2921,5838,0
2957,9588,1
6374,6911,0
5835,8205,1
3846,3300,1
10168,1117,0
564,3342,1
2991,2063,1
423,6190,1
2960,12040,0
2281,4173,1
10389,8967,1
12378,12073,1
2285,7354,0
6883,4436,0
3133,10180,1
7251,1216,1
6085,10321,1
3846,3693,1
2957,11121,1
10526,453,1
6673,11384,0
8575,10833,1
2921,1900,1
10389,1669,1
9995,11795,1
1829,8469,0
2284,9735,0
2921,8223,1
2957,11159,1
2957,6129,1
9732,8446,0
12118,6862,1
8600,10196,1
6683,10546,0
2960,11273,0
6383,1782,1
3135,10394,0
6815,2515,0
2554,4537,1
7048,793,0
6383,2534,1
2957,9735,1
10066,6821,1
3133,10164,0
6138,5914,1
3135,7732,1
6085,6424,1
2560,10089,0
12184,11783,0
4613,4425,0
2281,11624,1
6383,2722,1
6858,8637,1
7836,6362,0
6542,12287,1
2556,3185,0
10167,2229,1
10166,6366,1
2977,9255,0
8425,723,1
9735,10327,1
9932,684,0
2447,1941,0
10526,8362,0
1353,11434,0
9913,3498,1
10389,11630,1
12593,9044,1
5835,10127,1
1355,382,0
2504,7192,0
2554,6914,0
6370,1389,0
4615,12065,0
1989,7480,0
10502,8065,0
2281,1792,1
6085,5876,1
2281,7370,1
4314,4321,1
8986,7577,1
7830,4968,0
2288,8629,1
2967,4978,0
7956,8002,1
11528,10253,0
669,10328,1
10499,10962,0
2957,3855,1
9933,5489,0
6085,2029,1
7956,12242,1
11733,3838,0
2972,12669,0
3135,16,1
2288,3413,0
6673,9209,1
12442,5399,0
12442,4314,0
3133,8526,0
8427,9857,0
2507,707,1
707,12302,1
6858,9275,0
9922,3070,0
2424,1725,0
7956,5918,0
4669,7935,1
6374,2268,0
6867,6416,1
3133,3307,1
9995,1269,1
2281,4884,1
5707,8638,0
5707,3226,0
9455,11079,0
9933,3383,1
4313,6201,0
6085,6629,1
2281,7012,1
6867,12055,1
6542,289,0
10389,5718,1
7251,455,1
6085,8800,0
9996,12027,1
6861,5820,0
6542,5211,0
10066,3743,1
2560,4886,0
3133,1171,1
6878,11559,1
10620,1648,0
2540,7933,1
4314,1648,0
7830,9219,1
3787,12424,0
3133,1904,1
2554,1752,0
11732,10555,1
6544,12061,0
2987,11029,1
6867,11091,0
5667,4514,1
7384,4944,0
5712,6433,0
10618,2946,1
10590,3765,1
6138,8388,1
2556,3650,0
9805,12364,0
8425,2396,1
12564,2780,1
12275,10662,1
2957,11956,1
8558,7545,1
6085,3969,1
12162,8123,0
6383,2651,0
10389,7996,1
8600,4158,0
2957,7378,1
5667,7955,0
2921,3353,1
2281,7691,1
10499,6098,0
7833,9035,0
6383,4764,0
4613,203,1
3258,7872,0
5835,10196,1
6852,192,0
12378,5757,1
10620,12478,1
6085,7577,1
12322,6663,0
2540,9593,0
5947,7439,0
6858,7723,1
1355,2486,1
3749,10240,0
9448,12703,0
1829,1006,0
687,4750,1
6378,12126,0
9735,1173,1
2394,10305,0
2281,763,1
6138,5123,0
2957,6849,1
2988,12588,0
12378,3864,1
2959,2400,1
2977,12378,0
11078,1045,1
2960,12636,0
10066,6110,1
11733,7902,1
10650,6123,0
6815,6811,0
10650,956,0
3133,158,1
7384,2632,1
12351,8688,0
4304,3947,1
3078,2050,0
2957,8216,1
5835,6102,1
6085,6783,1
6383,8149,0
7841,10989,0
9735,3904,1
9448,11561,0
7830,7099,1
2987,2079,0
12563,3884,0
10526,9356,1
6673,10092,0
2958,4560,0
10620,2188,0
3648,3706,0
6275,4147,1
3078,10401,0
10389,6741,1
1355,10205,0
2959,3477,0
3648,6933,0
6370,12452,0
3135,9876,0
6370,1062,0
10650,9469,0
4421,4191,1
687,8694,1
7261,7953,0
4309,10120,0
6542,1448,1
9925,4356,0
2560,6326,0
10169,6889,0
2281,4330,1
4420,3942,0
10167,9367,1
6657,1401,0
2957,3409,1
11732,6293,0
9933,12158,0
5947,10824,0
669,8780,1
6683,1665,1
8999,4884,0
1354,9996,0
12146,11708,1
2285,8067,0
10170,1324,0
9913,7662,0
7251,6084,0
2959,254,0
9916,4670,1
564,2958,1
6378,11667,0
6383,9306,1
669,7900,0
3648,10640,0
10620,8355,0
7833,1045,0
2281,6817,1
12134,5879,0
10526,6405,1
2349,112,0
7958,6493,1
8427,377,0
4312,3937,1
3787,8987,0
12652,9859,0
9916,2866,1
7261,9107,0
6670,7361,0
9995,9802,1
10499,8854,0
2281,7249,1
5930,6965,1
7833,11992,0
3522,7783,0
1345,2238,0
6377,5483,0
2507,2428,1
3133,7104,1
11733,8064,0
6383,6277,1
10620,11563,1
11077,9596,0
8986,8195,1
12118,5517,0
9734,10714,1
5835,4910,0
12162,8762,0
2392,12683,1
4313,5881,0
12162,6803,1
6672,565,1
1345,8644,0
6383,1336,1
12275,7376,0
2960,10497,0
565,1840,0
8575,6299,0
6383,6783,1
9996,8856,0
5667,752,1
5667,3530,0
6085,1415,1
9995,11226,0
3133,2229,1
2988,1185,0
10168,9506,0
3135,7481,1
2281,1355,0
5712,8627,1
11078,155,1
10389,6502,1
11529,5061,0
5930,999,0
4420,7655,0
3191,9401,0
2540,9205,0
10462,3039,1
2560,2173,0
4625,9038,1
3787,4256,0
4304,3882,0
6085,10457,1
2987,4378,1
6673,10069,0
12378,2345,1
6878,2220,0
2424,11487,0
6672,7638,1
2349,11802,0
10618,8204,0
9932,9697,1
6672,6549,1
10618,5414,0
12118,9105,0
7958,7149,1
7252,9537,0
12564,1893,0
3135,11334,1
12700,744,0
10069,12627,0
8986,242,1
10474,2173,1
9925,4802,1
10066,6875,0
2967,11720,0
5947,1643,1
3135,2560,1
5707,3307,0
7261,11262,0
12184,4501,0
9916,5881,1
6378,9101,0
3133,1589,1
10474,8447,1
10590,4299,0
6442,10103,0
4617,12200,0
12366,1746,1
2957,7676,1
11733,5808,1
2959,10028,1
10170,4335,1
5835,8777,1
8999,2765,0
6383,10170,1
5834,4391,1
3135,3004,1
10389,7556,1
2558,12545,0
12557,4873,0
1353,9493,1
2957,3511,1
10169,7651,0
2540,4953,0
3135,7851,1
12564,12566,0
12378,6090,1
423,3276,1
4310,2472,0
2281,11872,1
10585,6220,0
7842,364,0
4669,7355,0
6085,8330,1
4142,11701,0
4142,775,0
2393,12608,0
10462,2128,1
9995,3055,1
2393,8111,0
9930,1504,0
9816,5563,0
12662,6876,0
2349,3365,0
12184,1040,0
742,11095,0
9995,2396,1
3135,3493,1
4312,3676,0
3135,5473,1
6852,5957,0
2504,4893,0
6543,1734,0
8036,11031,1
2987,8501,0
4304,10406,0
9925,7921,1
10620,11881,1
9916,12450,1
10170,4241,0
2957,689,1
2504,2734,0
1829,4432,0
6672,10975,0
6085,7099,1
3137,437,0
12184,6119,0
7842,9179,0
3781,12164,0
2957,509,1
2447,6152,0
10389,592,1
6672,12042,1
6383,1292,1
7261,8705,0
1353,2922,1
10066,6027,1
6852,2757,1
7384,11767,0
2281,8447,1
2979,10376,0
10474,3127,1
3133,1159,1
6085,262,1
9930,12648,0
423,7922,1
10169,10298,1
3135,2945,0
10590,3874,0
669,5377,0
4669,11060,0
8999,5214,0
8036,7330,1
7956,8989,0
12146,5417,0
6657,10712,0
2558,8472,0
3133,8395,1
3774,5281,0
4668,3655,0
1345,192,0
6370,1480,0
2921,2281,0
4142,8693,0
8986,9545,0
669,651,0
1355,7468,0
8427,3576,1
6275,887,0
6663,9483,0
6442,1100,0
12378,1622,1
3135,3691,1
10066,7331,1
11733,197,1
12083,1942,0
9734,12138,1
8425,7836,1
5837,2205,1
7250,711,1
10502,12466,0
8987,10661,1
6864,9265,1
6664,12672,0
11528,186,0
2957,10541,1
4625,378,0
9925,2614,1
9996,7511,0
2554,3289,0
6085,12357,0
8987,5802,1
5930,1721,0
2957,5763,1
12134,8896,0
6672,423,1
7250,3669,0
10499,171,0
2967,7519,0
10474,3180,0
9995,4243,1
6085,7921,1
3133,6502,1
9734,8507,1
4625,195,1
12595,10551,0
2957,7678,1
2977,1765,0
10069,1425,1
6867,8827,1
5712,2353,0
4857,3700,0
3133,7723,1
2957,1998,1
12593,9667,0
6672,1266,1
2957,664,1
566,9626,1
6672,1182,1
10499,195,1
4142,10288,1
4622,11833,1
5712,3214,0
2283,7577,1
9925,6037,1
1345,4164,0
4421,10723,0
3847,10912,0
2558,9539,0
3137,5714,0
9913,3720,1
10066,884,0
12378,182,1
565,1020,0
3135,11447,1
9996,2396,1
10474,10753,1
7958,6686,1
6085,4883,1
3133,9420,1
2540,6861,1
12328,5396,0
5837,10099,1
12593,7797,0
6383,10585,1
3133,1765,1
12184,6630,0
10166,9388,1
6815,70,0
4308,4976,0
4625,4660,0
5930,8000,1
7956,732,0
6815,5702,0
7830,11119,1
9916,1720,1
9916,7037,1
2957,3104,1
7958,289,1
11528,11159,1
8427,8636,0
2989,9210,0
5947,9514,0
5711,10661,1
2284,1469,0
5712,2667,0
2349,4873,1
3799,6837,0
2556,3305,0
12324,6868,0
4858,3208,1
6411,7038,0
2281,346,1
12378,9398,1
1353,12660,0
8036,5901,0
566,12541,0
9995,1247,1
2343,12459,0
2282,4897,0
6085,1782,1
2988,6821,0
2977,143,0
6858,2930,1
9916,12255,1
9735,11107,0
6672,4809,1
12270,6442,0
6383,4613,1
8243,2070,0
10462,6513,0
12322,9114,0
5707,7485,0
9925,12700,0
6374,12079,0
2281,8875,1
9996,7981,0
6683,3313,0
5711,9603,0
6374,4786,1
6383,7620,1
1355,9922,1
669,3139,1
3191,9425,0
9932,2919,0
2991,8084,0
11833,9365,1
2281,8333,1
742,12073,1
3135,6520,1
4668,7404,1
11833,11855,1
423,1295,1
8600,808,0
2957,138,1
11077,2884,1
2283,8075,0
423,5436,0
6672,10167,1
9734,10931,0
3778,5547,0
4304,2933,0
6377,3341,0
3586,5492,0
9996,7335,1
564,4147,1
9806,6467,1
6670,2067,0
9996,8301,0
5837,8620,1
1353,7822,0
9925,4346,1
2957,11630,1
6085,11040,1
3778,11044,0
11833,9478,1
2967,1260,0
9916,8905,1
2560,11845,0
9933,5643,1
6867,9137,0
6383,62,1
6085,10617,1
2987,6119,0
10503,1224,0
475,2705,0
10526,4872,1
9930,8600,1
10618,9724,0
6659,8443,0
8999,4567,0
7830,9995,1
6670,5230,0
11732,4058,0
3720,9602,0
4309,6443,0
12593,1436,0
2540,7741,1
6085,12438,1
423,2666,1
4858,502,0
7830,8637,1
12118,4939,0
3720,187,0
4622,3794,0
6661,12466,0
9925,6126,1
9925,8894,1
9732,10195,1
6658,3692,1
2987,2350,1
6663,3035,0
6442,7249,0
2540,5815,1
6383,6701,1
2281,4469,1
10066,11787,0
6085,11334,1
10503,9564,0
423,1362,0
9448,860,0
9453,7987,0
12162,12407,0
4304,11855,1
6275,11576,0
3259,12203,0
12134,150,0
8036,5600,0
12595,12758,0
2991,6376,0
2281,8284,1
9922,305,1
2957,1423,1
2957,4573,1
6682,382,0
8987,10132,1
9925,8025,1
6383,2345,1
6682,8910,0
12378,8735,0
6664,8996,0
564,9437,1
10066,11626,0
7048,12380,0
6085,12100,1
12351,9031,0
8600,5366,0
4310,3372,0
10618,12492,0
5710,4675,0
10389,6405,1
6858,809,1
3683,629,0
3846,7017,0
6663,8627,1
6657,3004,0
2988,8478,1
12378,8921,1
1354,6203,0
4314,12637,0
8558,11607,1
5710,9276,0
8987,7975,1
8425,11026,1
2281,6848,1
10474,2175,1
8558,2432,0
2980,10714,1
9925,11087,1
4421,5515,0
9995,142,1
10499,12077,0
6657,6773,0
2537,5610,1
7958,10547,1
10066,10800,1
6858,6236,0
2504,12009,0
3648,8569,0
3135,11385,1
6411,8206,0
6878,8194,0
9916,3554,1
3787,8713,0
11733,11401,1
7048,12004,0
12118,4437,1
9932,12107,0
10066,10917,1
11733,12151,1
6867,11826,0
9925,2123,0
4669,6795,0
6542,9846,0
6442,1961,0
2957,1323,1
4613,691,0
8558,11709,0
12442,1701,0
6862,8701,1
10502,5027,0
10462,235,0
2957,10701,1
12162,8388,1
12272,3814,0
5710,8790,0
6683,12574,1
11833,644,0
3648,7253,0
6852,661,0
7836,6567,0
9913,8893,0
6661,10913,0
12275,3318,0
11528,10689,1
6085,11864,1
7841,10142,0
2540,10337,1
3774,5853,0
4613,5822,1
2281,8007,1
2281,9076,1
3133,7839,1
9916,10715,1
8243,1597,0
2988,2987,1
7958,8411,1
3586,4304,0
6878,857,0
10166,11594,1
2957,2632,1
10066,4806,1
8425,9493,1
12118,4436,1
7261,853,0
2393,6960,0
6542,2060,0
5712,10320,1
5930,12077,1
12557,522,0
5707,6308,0
11733,10555,1
12378,9287,1
742,2538,0
12124,3140,1
11833,6465,1
707,289,1
2972,3209,1
4617,11408,0
4253,11834,0
2991,5958,1
2989,4717,0
2281,7905,1
9922,11879,0
2558,10123,0
5711,1467,1
9735,7778,0
12557,9418,0
3078,3646,0
6544,12302,1
3522,8490,0
742,7798,0
4613,7570,1
2281,3294,1
10527,5755,1
3846,52,1
4304,9030,0
2392,10906,1
3259,12489,0
4142,12017,1
6867,12721,0
3586,9425,1
11732,7545,1
10499,8070,1
2959,7474,1
9735,6543,1
4253,3612,0
6383,2730,0
2540,4623,0
5933,7555,0
9925,8104,0
2392,6580,0
2921,12351,1
7612,3686,1
7842,1924,1
4304,308,0
11833,4154,1
6672,717,1
7384,7135,0
11732,11460,0
3748,12471,1
8601,2391,0
8986,10478,1
2540,6585,1
564,12785,1
3729,7463,0
8987,1581,1
7841,3544,0
6863,4969,0
2558,8398,0
12378,1306,1
1829,9434,0
7252,10981,0
2394,4770,0
2957,1846,1
8425,5926,0
10500,353,1
8575,4349,0
6085,7012,1
9995,4295,1
12270,11,0
6851,8305,0
8427,6427,0
4308,5589,1
12378,3692,1
6138,11078,0
6861,479,1
7958,3612,1
10169,1748,1
8986,4635,0
6544,9648,1
10166,11288,1
5667,3285,0
6085,7659,1
12662,11642,0
509,2482,1
12146,12081,0
2560,9284,0
8575,11181,0
2921,9424,0
10169,1765,1
4623,2553,1
8987,10515,1
2960,9364,1
2281,12396,1
2977,8026,0
2554,3404,0
9933,12312,1
7830,1672,1
12135,2725,0
1353,1172,1
11833,2596,0
11833,4708,1
3135,8777,1
4308,8600,1
2556,10595,0
8600,2753,0
2283,8198,1
4421,11578,1
10170,2221,0
12162,5168,0
10585,11334,1
6673,6611,0
1353,10063,1
1355,7311,0
565,12191,0
10499,463,1
6673,10434,0
6856,6585,1
9995,1014,1
8575,9249,0
9806,8472,1
565,8379,1
5710,829,0
6383,9436,1
2972,7579,0
6661,1490,0
3729,1808,0
8999,2209,0
9933,9887,1
2921,7773,0
1989,2882,0
669,6037,1
6085,11791,1
9995,11011,1
2288,7708,0
12652,1217,0
2988,11064,0
4669,7587,1
2989,8548,0
6673,3569,0
2988,6802,1
12275,3122,1
2560,12032,0
6754,10014,0
2281,5903,1
2281,6557,1
9913,9612,0
2967,10522,0
6085,3313,1
12563,4829,0
9995,8417,1
3787,3280,0
10389,3103,1
2957,1020,1
6085,7723,1
2281,6374,1
2560,11062,0
4669,7578,0
4253,3451,0
2392,4893,0
3748,11700,0
7384,7565,0
4625,7607,1
2957,6548,1
10167,2755,1
6858,9164,1
6377,4653,0
10590,3441,0
6864,12350,0
5930,6705,1
2447,1630,0
9925,475,1
12146,1759,1
3847,4218,0
8036,10149,0
3135,8627,1
4668,3776,1
2957,5698,1
11833,4141,0
12134,1177,1
5711,2922,1
3133,2663,1
2957,3049,1
2988,985,0
4857,5731,0
9805,12005,0
10166,6390,1
2560,6483,0
10526,7375,1
2286,2680,0
6673,742,1
3135,1633,1
9448,1592,0
7836,10756,0
5667,2722,1
2988,3855,1
7958,12207,1
2504,5092,0
5930,8293,1
6661,1195,0
6658,11670,0
3135,10393,1
2957,12303,1
6085,531,1
6275,5986,0
12322,348,0
3749,723,1
12038,142,0
2989,8478,1
6683,691,1
669,10567,1
10166,9706,0
669,3743,1
4420,9357,1
2394,9582,0
6878,2619,1
6085,133,1
6370,12447,1
669,6617,0
565,2551,0
11833,6520,1
6664,3612,1
9732,5668,1
9925,2755,1
7840,80,1
12146,10282,1
2537,7261,0
2393,2155,0
9933,10582,0
9920,823,0
3787,10650,1
10499,3465,0
12378,2073,1
3135,3692,1
3133,3728,1
12662,11364,0
10167,8809,1
11077,1965,0
3778,9089,0
2558,8002,1
3670,5936,0
7830,1322,0
8600,2264,0
4421,10612,1
10389,523,1
3135,10186,0
6672,4174,1
7250,9292,0
6858,3435,1
6858,4589,0
4668,5847,0
5835,11366,0
6542,6823,0
5711,6746,0
9916,2194,1
687,6418,0
6663,12313,0
9735,9038,1
6085,1444,1
4625,3918,1
4308,11375,0
4313,5246,0
6085,11553,0
3522,560,0
6374,2632,1
10526,10661,1
2540,7556,1
8036,9913,1
5712,1904,1
12322,12484,0
1355,3015,1
4669,11195,0
2560,3979,0
9734,6885,0
1354,6383,1
6863,6375,0
10167,9072,1
6658,7488,1
10500,9922,1
6682,396,0
4856,1375,0
10620,8668,1
12378,5722,0
5947,5577,0
2285,1125,0
7836,3127,1
7958,8766,0
6370,11006,0
10499,10185,1
2980,11282,0
2960,12242,1
3648,12613,0
1829,1534,0
6664,6084,0
2447,2175,1
6672,1163,1
5837,11481,1
6815,12650,0
2553,2957,1
669,11802,0
4308,12670,1
2957,5751,1
12275,6050,0
3135,6667,1
11833,7989,1
9995,12615,0
4625,9355,1
12328,10409,0
6861,3439,1
5710,10126,1
3133,242,1
3078,11951,1
12442,10612,1
7842,6129,1
10499,7727,1
10389,3055,1
2959,11855,1
2554,4658,0
5835,4150,0
4313,5635,0
2537,4176,1
6682,10617,1
10526,6017,0
8558,11635,1
3133,8890,1
7842,11410,0
9925,1174,1
5947,6518,1
6085,3814,1
7836,10781,0
9033,2419,0
10167,10688,1
9916,6500,1
3729,5637,0
10389,5844,1
12162,4552,1
2967,3545,0
10069,5446,0
10501,4954,0
2987,6619,1
6658,9355,0
9995,270,1
2957,4505,1
5711,1557,0
9930,4535,0
1989,4380,0
6682,3610,0
2507,10426,0
9925,10508,1
2980,11092,1
5667,7982,0
10618,5824,1
10170,4304,1
4420,12138,1
6085,12287,1
9806,468,1
7958,12163,1
9995,4142,1
12383,6748,0
12378,9360,0
12124,6321,1
3135,8623,0
509,6667,1
9930,2167,1
6138,6901,0
9916,6412,1
2957,12117,1
6658,11913,0
10618,5748,0
6383,9430,0
10503,8248,0
6085,10316,1
9996,11655,1
2343,1225,0
2537,4322,1
3135,8676,1
6383,2940,0
6661,4453,0
11833,1623,1
12557,10285,1
3135,6542,1
7958,8987,1
8986,12021,0
8600,7158,0
11733,3743,1
2553,2507,1
2957,8299,1
2558,6037,1
12378,8830,1
2960,7093,0
12162,3461,0
6275,5299,0
9995,12287,1
10650,1928,0
11833,5370,0
10503,1959,0
2281,1065,1
6672,5933,1
10167,3190,1
2392,12088,0
3133,10854,1
2921,7934,0
11529,4467,0
3133,6010,1
6370,4726,1
2281,216,1
6672,1247,1
8987,7830,1
742,1829,1
6659,11074,0
4538,8293,0
564,3619,1
12593,11608,1
3586,3522,1
687,8212,1
2343,5564,0
6664,4328,0
5930,972,1
9996,1573,0
12134,11669,0
509,4579,0
12378,2923,1
423,3490,0
3135,12520,1
2281,1176,1
6383,9505,1
3135,10328,1
11733,4504,0
6672,1811,1
7830,2836,0
7830,10489,0
10166,10804,1
10500,12380,0
3799,10271,0
9924,7443,0
12652,5011,0
3846,2126,1
5711,1665,0
5667,10753,1
11833,158,1
3781,555,0
2957,669,1
10069,2664,0
8425,6694,0
6658,1720,1
9033,2404,0
6682,8536,0
12272,4712,0
12146,1290,0
12652,12510,1
9913,10316,1
2343,10612,0
3774,2423,1
2553,5324,0
10166,2690,0
2447,86,0
6085,7272,1
2989,835,0
2285,7106,0
3137,7849,0
7842,6383,1
2283,4516,1
3259,9848,0
669,9349,1
6370,2979,1
6864,12138,1
9816,8058,1
6878,2259,0
509,11841,1
6672,6674,1
2959,10541,0
1829,10077,0
12442,6266,0
12275,11307,0
7956,1500,1
5835,5804,1
10500,3357,0
7384,11891,0
2957,3259,1
7261,8421,0
9933,4,0
4623,10042,0
3133,5858,1
12700,8994,0
6542,1829,0
10499,9072,1
10527,4641,0
9922,5489,0
2283,9664,0
423,7757,1
8425,11511,0
2957,8213,1
2972,8836,0
8558,4158,1
10170,3201,0
9995,10330,1
6754,3371,0
2987,5256,0
3191,10324,0
12275,1715,1
7830,7478,0
4619,6144,0
5837,563,0
9448,10484,1
10620,3865,1
